first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(｡・	20	-19.594353580474852	20	-19.844145488739013	20	-20.62149772644043	20	-20.559255504608153	20	-19.988049125671388	20	-21.079008388519288	0.2924702357564321	0.2278234518774709	0.10471252701070069	0.11143717500859265	0.19728854611480318	0.0662680642320005	HP	0.2924702357564321	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡・ˇ‸ˇ・｡)	20	-62.99462718963623	20	-62.04283504486084	20	-63.43191432952881	20	-63.39945011138916	20	-62.81205940246582	20	-65.23205738067627	0.1610239414651809	0.41710800933711706	0.10398700285557527	0.10741825470251282	0.19327631439923965	0.017186477240374292	LP	0.41710800933711706	10	False	3.0	HN-D	0.0	0.0	2.0	0.0	1.0	0.0	False
(｡・̀‿-)	20	-41.229737281799316	20	-40.58670978546142	20	-42.31177654266357	20	-41.926727867126466	20	-41.485459327697754	20	-42.11901741027832	0.20306524902786882	0.3862770459033252	0.0688195657434018	0.10114314248883123	0.15724503250376376	0.08344996433280916	LP	0.3862770459033252	8	True	52.0	NB	1.0	9.0	0.0	0.0	0.0	42.0	False
(｡・̀‿・́｡)	20	-47.110354614257815	20	-46.26840705871582	20	-48.15005531311035	20	-47.66347122192383	20	-47.35089225769043	20	-47.88912105560303	0.18199109066755106	0.4223799604053655	0.06434485867951048	0.1046729917175219	0.14308231443487887	0.08352878409517209	LP	0.4223799604053655	10	False	4.0	NB	0.0	0.0	0.0	0.0	0.0	4.0	False
(｡・́ω・̀｡)	20	-39.25750598907471	20	-40.054850006103514	20	-40.97891502380371	20	-40.872511291503905	20	-39.888845443725586	20	-41.26826763153076	0.400963410906068	0.18064362387166422	0.07169787743793132	0.07974745876097096	0.21326397632934238	0.053683652694023	HP	0.400963410906068	10	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡・́‿・̀｡)	20	-45.30586814880371	20	-44.55825843811035	20	-45.94317684173584	20	-46.06717109680176	20	-45.29636497497559	20	-46.279591178894044	0.18198562401537827	0.3843437773964807	0.09621824552387691	0.08499774672594937	0.1837233087169534	0.0687312976213615	LP	0.3843437773964807	10	True	8.0	LN	0.0	1.0	0.0	2.0	3.0	2.0	False
(｡・́⌒・̀｡)	20	-63.76078205108642	20	-63.69224891662598	20	-65.16288719177246	20	-63.85747318267822	20	-63.65591697692871	20	-65.42296123504639	0.2209877989596042	0.23666381361023806	0.05438032148331703	0.20062076007418322	0.24542037727843025	0.04192692859422726	LN	0.24542037727843025	10	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡・́︵・̀｡)	20	-47.88560123443604	20	-48.208045196533206	20	-49.21411247253418	20	-48.85485210418701	20	-48.10701351165771	20	-49.9300479888916	0.30308054495143094	0.21954443140475152	0.08027733740382709	0.1149787956092371	0.24288457193781163	0.03923431869294177	HP	0.30308054495143094	10	True	2.0	HN-S	0.0	0.0	0.0	1.0	1.0	0.0	False
(｡・́︿・̀｡)	20	-48.66552448272705	20	-49.458530807495116	20	-49.943593978881836	20	-49.76091136932373	20	-49.10913600921631	20	-50.68256435394287	0.3520840879414486	0.15931186695109062	0.09808167374202148	0.11774051135415296	0.22593752133398895	0.046844338677297544	HP	0.3520840879414486	10	True	419.0	LN	8.0	6.0	25.0	128.0	246.0	6.0	False
(｡・ω・｡)	20	-23.337646389007567	20	-23.839859199523925	20	-24.627298069000243	20	-24.636914348602296	20	-23.917163562774657	20	-25.02393341064453	0.3449866680590414	0.20878248376208783	0.09499783415620192	0.09408868673520866	0.19325075594580163	0.06389357134165843	HP	0.3449866680590414	8	True	45.0	LP	0.0	32.0	0.0	1.0	0.0	12.0	False
(｡・‿-)	20	-31.82548885345459	20	-31.804045009613038	20	-32.845090770721434	20	-32.4900990486145	20	-32.15404453277588	20	-33.31887226104736	0.2603175412455676	0.2659600320775361	0.09390656335315639	0.13392661532954045	0.18741895631454827	0.05847029167965114	LP	0.2659600320775361	7	True	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	True
(｡・‿・｡)	20	-27.335291481018068	20	-26.76889772415161	20	-28.201827621459962	20	-28.001803588867187	20	-27.310244750976562	20	-28.005190467834474	0.19109764831386114	0.33669527809171135	0.08033845553840467	0.0981279694221272	0.1959444645918864	0.0977961840420093	LP	0.33669527809171135	8	True	12.0	LP	1.0	6.0	0.0	0.0	1.0	4.0	True
(｡・∀・)｡'	20	-39.7531177520752	20	-39.674310493469235	20	-40.88079357147217	20	-40.67211799621582	20	-40.280052947998044	20	-40.269236373901364	0.2505046025194709	0.2710449169350604	0.0811096119875695	0.09993071037222136	0.147900847180689	0.1495093110049888	LP	0.2710449169350604	9	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(｡・∀・)ﾉﾞ	20	-29.780309104919432	20	-29.734065818786622	20	-31.02219638824463	20	-30.836457920074462	20	-29.945095157623292	20	-30.481956577301027	0.24827428229085088	0.26002490064338957	0.07171119188622262	0.08634797013003735	0.21055524374787046	0.12308641130162909	LP	0.26002490064338957	9	False	2.0	LN	0.0	0.0	0.0	0.0	1.0	1.0	False
(｡・ㅅ・｡)	20	-30.332571983337402	20	-29.695042419433594	20	-30.64353675842285	20	-30.530340957641602	20	-30.107162475585938	20	-31.421614742279054	0.16571450537638582	0.31349895429810587	0.1214255946529658	0.13597859535953616	0.20761304122941107	0.05576930908359528	LP	0.31349895429810587	8	False	4.0	LP	0.0	3.0	0.0	1.0	0.0	0.0	True
(ﾉ>ω<)	20	-29.557126808166505	20	-34.20737915039062	20	-32.186531734466556	20	-31.641087436676024	20	-31.57519073486328	20	-34.537313079833986	0.7429959967492255	0.0071024394853784764	0.05358588696142251	0.09245573858706717	0.09875348853077606	0.0051064496861304275	HP	0.7429959967492255	7	False	34.0	HP	32.0	1.0	0.0	0.0	0.0	1.0	True
(ﾉ^_^)	20	-26.55486488342285	20	-29.58067741394043	20	-28.425540447235107	20	-27.549541187286376	20	-27.73319568634033	20	-29.545298290252685	0.518016933711124	0.02513334377432025	0.0797847488063009	0.19158501035550882	0.1594415072676088	0.02603845608513721	HP	0.518016933711124	7	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ﾉ´-`ﾉ)	20	-52.463331413269046	20	-53.59015522003174	20	-53.872157669067384	20	-52.98097667694092	20	-53.19428310394287	20	-55.17591304779053	0.3687004457696898	0.11948139961599344	0.09012145481060033	0.21971675742340474	0.1775110434493996	0.02446889893091193	HP	0.3687004457696898	9	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(ﾉ´_´)	20	-43.81037921905518	20	-46.01251220703125	20	-44.682574081420896	20	-44.35077342987061	20	-44.6943696975708	20	-46.90160942077637	0.38915113616282543	0.04302730030399761	0.16267802338455273	0.22668776412369654	0.16077040872800263	0.017685367296925134	HP	0.38915113616282543	9	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	False
(ﾉ´ω`ﾉ)	20	-35.21556167602539	20	-37.33930969238281	20	-36.50404090881348	20	-36.332037353515624	20	-36.456068420410155	20	-38.10909538269043	0.4837176214459445	0.057844206016542866	0.1333559777179255	0.1583845017652262	0.1399093293517628	0.02678836370259826	HP	0.4837176214459445	9	False	4.0	HN-D	0.0	0.0	3.0	1.0	0.0	0.0	False
(ﾉ´з`)	20	-34.057096004486084	20	-36.68282127380371	20	-34.9799243927002	20	-35.14739151000977	20	-35.10033502578735	20	-36.91848526000977	0.45138599861601736	0.03267458559825812	0.1793778469706129	0.15171857746035242	0.15902856257346792	0.025814428781291334	HP	0.45138599861601736	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ﾉ´・ω・)	20	-27.211600303649902	20	-28.722322845458983	20	-27.821751594543457	20	-27.509714889526368	20	-27.77087268829346	20	-29.048438453674315	0.30891078577417164	0.06819218536708478	0.16782155212357916	0.22927861654621076	0.1765810771264364	0.04921578306251737	HP	0.30891078577417164	9	False	3.0	LN	0.0	0.0	0.0	1.0	2.0	0.0	False
(ﾉ´・ω・`)	20	-31.97599849700928	20	-33.718227577209475	20	-32.15537748336792	20	-32.21217842102051	20	-32.70412044525146	20	-33.86890535354614	0.29120512871793097	0.05099863401381433	0.24338606857480255	0.22994680613758892	0.14059817233901226	0.043865190216851056	HP	0.29120512871793097	10	False	22.0	HN-D	0.0	0.0	14.0	8.0	0.0	0.0	False
(ﾉ´ﾉ)	20	-37.272434043884275	20	-38.706943130493165	20	-37.757314682006836	20	-37.203371620178224	20	-37.418708610534665	20	-39.0072681427002	0.2521523721763511	0.06007083622862842	0.15526804068525862	0.27018204701067444	0.21783959509265627	0.0444871088064312	HN-S	0.27018204701067444	7	False	2.0	HN-D	0.0	0.0	2.0	0.0	0.0	0.0	False
(ﾉ´ﾟдﾟ)	20	-38.22252941131592	20	-41.34476451873779	20	-39.750845718383786	20	-39.4859317779541	20	-39.46438121795654	20	-41.569064140319824	0.5354165520348025	0.023589694394367436	0.11613214674693051	0.1513572110565302	0.15465444472115064	0.018849951046218623	HP	0.5354165520348025	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ﾉωﾉ)	20	-24.684419441223145	20	-27.15578031539917	20	-25.564109325408936	20	-25.045860767364502	20	-25.416208457946777	20	-27.263483428955077	0.36324730044329334	0.030683436968267034	0.15071550495333305	0.2530640312382293	0.17473924847145356	0.02755047792542372	HP	0.36324730044329334	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ﾉ≧▽≦�	20	-58.60080699920654	20	-61.172163772583005	20	-61.40747146606445	20	-59.66385707855225	20	-60.861460304260255	20	-61.45932102203369	0.608318804062844	0.04649488562357165	0.03674619292712987	0.21011374227822366	0.06343690489821291	0.03488947021001786	HP	0.608318804062844	7	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ﾉ◕‿◕	20	-54.69930515289307	20	-58.74682273864746	20	-56.987307739257815	20	-56.4204704284668	20	-56.81978225708008	20	-58.14303321838379	0.6897921964635558	0.012047688332809142	0.06999247955308185	0.12337458229727429	0.08275738735953586	0.022035665993743007	HP	0.6897921964635558	6	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ﾉ◕ヮ◕	20	-52.96424522399902	20	-56.33288726806641	20	-54.6905029296875	20	-53.72409839630127	20	-54.72945346832275	20	-55.41570129394531	0.5161450852518754	0.017774162447013988	0.09184755513056989	0.24141917225754986	0.08833882053075356	0.044475204382237295	HP	0.5161450852518754	6	False	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	True
(ﾉ◕ヮ◕)	20	-53.03927345275879	20	-56.41776657104492	20	-54.76334838867187	20	-53.814561462402345	20	-54.80425128936768	20	-55.50401363372803	0.5183416826408563	0.017674828796104415	0.09243999283451577	0.23873320567418077	0.08873521360393612	0.04407507645040657	HP	0.5183416826408563	7	True	415.0	HP	178.0	36.0	67.0	50.0	41.0	43.0	True
(ﾉﾞﾉﾟ)	20	-48.476708984375	20	-50.46637401580811	20	-50.811581420898435	20	-48.84237899780273	20	-49.64322052001953	20	-50.35949993133545	0.41825042335124374	0.05719207390157145	0.04049619080694529	0.2901535711878027	0.13026473676961522	0.0636430039828216	HP	0.41825042335124374	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ﾟoﾟ)	20	-23.942366981506346	20	-25.087012004852294	20	-25.10341558456421	20	-25.33037910461426	20	-25.05501708984375	20	-25.265089797973634	0.40385093840831987	0.1285606557561513	0.12646900298925326	0.10078945352480607	0.13274045257594794	0.10758949674552148	HP	0.40385093840831987	6	False	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	True
(ﾟωﾟ)	20	-24.95974006652832	20	-25.706575202941895	20	-26.00881185531616	20	-26.00298080444336	20	-25.805249404907226	20	-26.677664947509765	0.35903878247971455	0.17013551650999695	0.12575789911830088	0.1264933419441577	0.15414921678647808	0.06442524316135194	HP	0.35903878247971455	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ﾟдﾟ)	20	-20.31812620162964	20	-21.59413871765137	20	-21.374625968933106	20	-21.740424346923827	20	-21.381336879730224	20	-22.16295747756958	0.4216962418181628	0.11771573971331532	0.14661139008629467	0.10169591178126691	0.14563078817179465	0.06664992842916548	HP	0.4216962418181628	6	False	30.0	HN-D	4.0	1.0	11.0	9.0	3.0	2.0	False
(ﾟ‿ﾟ)	20	-34.38791904449463	20	-34.6222466468811	20	-35.15727996826172	20	-35.54896430969238	20	-35.183654975891116	20	-35.82160530090332	0.30700765584724127	0.2428745567062534	0.14223942952724683	0.0961421109908698	0.1385369051754432	0.07319934175294539	HP	0.30700765584724127	6	False	3.0	LP	0.0	2.0	0.0	0.0	0.0	1.0	False
(ﾟ∀ﾟ)	20	-20.759642124176025	20	-21.43873119354248	20	-22.064810848236085	20	-22.184498500823974	20	-21.538656425476074	20	-22.14968147277832	0.3667474384407092	0.185969812684954	0.09943505410197818	0.08821853213644182	0.1682850270181931	0.09134413561772378	HP	0.3667474384407092	6	False	7.0	HP	2.0	1.0	0.0	1.0	1.0	2.0	True
(ﾟ∇ﾟ)	20	-24.837252712249757	20	-25.877757930755614	20	-26.25432081222534	20	-26.216327285766603	20	-25.699646377563475	20	-26.53220691680908	0.40761931910514787	0.14400218584432473	0.09881659907414077	0.10264322331785034	0.17207665258921664	0.07484202006931968	HP	0.40761931910514787	6	False	4.0	HP	4.0	0.0	0.0	0.0	0.0	0.0	True
(ﾟ▽ﾟ)	20	-26.22572422027588	20	-27.116073608398438	20	-27.928793239593507	20	-27.68273334503174	20	-27.426228332519532	20	-27.623901081085204	0.4212908077401451	0.17294505827384762	0.07672705089624308	0.09813207007163888	0.12682640196324851	0.10407861105487669	HP	0.4212908077401451	6	False	6.0	HP	6.0	0.0	0.0	0.0	0.0	0.0	True
(ﾟ◕‿ﾟ)	20	-57.31260948181152	20	-58.39431362152099	20	-58.38833141326904	20	-58.96689300537109	20	-58.65540714263916	20	-59.39206085205078	0.44298541252605406	0.15017971860599524	0.15108081755140224	0.08471166530186798	0.11566975368480564	0.0553726323298748	HP	0.44298541252605406	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ﾟ☉ﾟ)	20	-42.398538970947264	20	-43.26992664337158	20	-44.12050189971924	20	-43.513755798339844	20	-43.600551223754884	20	-44.24490032196045	0.4195812087203032	0.17554043571498565	0.07498545511686497	0.13755725966280127	0.1261213878625705	0.06621425292247453	HP	0.4195812087203032	6	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(ﾟヘﾟ)	20	-33.6831974029541	20	-35.066883182525636	20	-34.60995044708252	20	-34.898768997192384	20	-34.98843288421631	20	-36.062543869018555	0.43351032724171334	0.10866066262977206	0.17159938012840611	0.1285533540315525	0.11752841540816246	0.04014786056039346	HP	0.43351032724171334	6	False	3.0	HN-S	0.0	0.0	1.0	2.0	0.0	0.0	False
(ﾟヮﾟ)	20	-24.06685800552368	20	-25.090359687805176	20	-25.33572187423706	20	-25.346318531036378	20	-24.984332752227782	20	-25.78645715713501	0.40042649039511585	0.14388703647549458	0.11258025401806472	0.11139357820622288	0.15998106402344484	0.07173157688165716	HP	0.40042649039511585	6	False	2.0	HP	1.0	0.0	1.0	0.0	0.0	0.0	True
(ﾟーﾟ)	20	-22.88739891052246	20	-23.464163494110107	20	-23.951895809173585	20	-23.882995891571046	20	-23.663832569122313	20	-24.20695867538452	0.3329544732005335	0.18702479093836827	0.11483644111925245	0.1230276076308009	0.15317362852417188	0.08898305858687292	HP	0.3329544732005335	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ﾟ﹏ﾟ)	20	-29.31095685958862	20	-30.22495632171631	20	-30.30313663482666	20	-30.765298557281493	20	-30.407983112335206	20	-31.337551021575926	0.4047132478540402	0.16225664729687164	0.15005456747454937	0.09452242317728658	0.13511854896745795	0.053334565229794115	HP	0.4047132478540402	6	False	3.0	LN	0.0	0.0	0.0	0.0	3.0	0.0	False
(ﾟｰﾟ)	20	-22.88739891052246	20	-23.464163494110107	20	-23.951895809173585	20	-23.882995891571046	20	-23.663832569122313	20	-24.20695867538452	0.3329544732005335	0.18702479093836827	0.11483644111925245	0.1230276076308009	0.15317362852417188	0.08898305858687292	HP	0.3329544732005335	6	True	6.0	LN	0.0	0.0	0.0	2.0	3.0	1.0	False
(ﾟﾛﾟ)	20	-22.191295909881593	20	-23.157671165466308	20	-23.208600521087646	20	-23.460244941711426	20	-23.350103664398194	20	-23.757024574279786	0.3927805987466615	0.14943715364378773	0.1420169720391491	0.11042120075578109	0.1232781800972654	0.08206589471735537	HP	0.3927805987466615	6	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(￢_￢)	20	-23.641035079956055	20	-24.40177116394043	20	-24.599913024902342	20	-23.596844387054443	20	-23.923213768005372	20	-25.620852565765382	0.2639873662031335	0.1233671862883679	0.10119236423301499	0.2759147495636071	0.199083146418644	0.036455187293232376	HN-S	0.2759147495636071	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(￣^￣)	20	-26.950066661834718	20	-28.49152488708496	20	-29.955502033233643	20	-28.71147403717041	20	-28.32048044204712	20	-29.31061887741089	0.5606139310934296	0.12000990289461191	0.02776002725232733	0.0963151005046886	0.1423969682734535	0.05290406998148892	HP	0.5606139310934296	8	False	3.0	LP	0.0	3.0	0.0	0.0	0.0	0.0	False
(￣^￣ゞ	20	-36.17736186981201	20	-38.14464931488037	20	-39.533627319335935	20	-38.070848655700686	20	-37.67396469116211	20	-39.39761219024658	0.629294396464577	0.08799779356425837	0.021940488866554128	0.09473773599822534	0.14089238397526935	0.025137201131115863	HP	0.629294396464577	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(￣_￣)	20	-26.118048763275148	20	-26.938901138305663	20	-27.709932136535645	20	-26.839143180847167	20	-26.727077674865722	20	-28.156295394897462	0.3566392557705111	0.15694138753225703	0.0725910335653648	0.1734050808567676	0.19396851872152307	0.04645472355357641	HP	0.3566392557705111	8	False	3.0	HN-D	0.0	0.0	2.0	0.0	1.0	0.0	False
(￣_￣;)	20	-29.377326107025148	20	-31.27397108078003	20	-31.333238315582275	20	-30.473727893829345	20	-30.208021640777588	20	-32.09752740859985	0.47010480164715013	0.07054922395578768	0.06648946030975872	0.15704837285835654	0.20484633615324965	0.030961805075697228	HP	0.47010480164715013	9	False	5.0	HN-S	0.0	0.0	0.0	5.0	0.0	0.0	False
(￣~￣;)	20	-27.92357301712036	20	-28.73204584121704	20	-29.409929847717287	20	-28.384715270996093	20	-28.19988422393799	20	-29.87741117477417	0.31224610253050633	0.13911749209206242	0.07062857703328813	0.19689083009204236	0.2368626554355091	0.044254342816591664	HP	0.31224610253050633	9	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(￣ε￣)	20	-29.038900470733644	20	-29.71361951828003	20	-30.647473335266113	20	-30.012262916564943	20	-29.536063766479494	20	-31.059886741638184	0.3535991055731301	0.18008784393837968	0.07078102361521578	0.1335934663634163	0.21507794676690706	0.04686061374295102	HP	0.3535991055731301	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(￣ε￣;)	20	-34.643362045288086	20	-35.20819644927978	20	-35.74555644989014	20	-35.2484188079834	20	-34.79301376342774	20	-36.676025009155275	0.2908132239312153	0.1653140197078607	0.09659112027167012	0.15879665053576628	0.25039245345241795	0.038092532101069845	HP	0.2908132239312153	9	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(￣ω￣)	20	-24.56368770599365	20	-24.97358646392822	20	-25.924057292938233	20	-25.220535850524904	20	-24.76161918640137	20	-26.188742923736573	0.2893440495277887	0.1920426926592467	0.07423582689552169	0.15001995495981194	0.23738540041102552	0.0569720755466054	HP	0.2893440495277887	8	False	2.0	LP	0.0	2.0	0.0	0.0	0.0	0.0	False
(￣ω￣;)	20	-27.518925857543945	20	-28.395532417297364	20	-28.806256008148193	20	-28.143130207061766	20	-27.723666381835937	20	-29.637368869781493	0.31615910633678757	0.1315831575009458	0.08726203053231121	0.1693624746376618	0.2576250062953119	0.03800822469698179	HP	0.31615910633678757	9	False	10.0	HN-S	0.0	2.0	1.0	4.0	3.0	0.0	False
(￣∇￣)	20	-24.432125186920167	20	-24.809267425537108	20	-25.81550121307373	20	-25.382022762298583	20	-24.71674451828003	20	-25.867913055419923	0.3017903821474713	0.20697343235358737	0.07566809848728756	0.11672667633383306	0.2270370786396515	0.07180433203816922	HP	0.3017903821474713	8	False	19.0	NB	0.0	6.0	0.0	0.0	1.0	12.0	False
(￣∇￣;)	20	-27.582827758789062	20	-28.758873558044435	20	-29.275584983825684	20	-28.814987659454346	20	-28.163310241699218	20	-29.707085132598877	0.40595626001060003	0.12523595783407082	0.07470060527104798	0.11840198874820616	0.22718460773887172	0.04852058039720326	HP	0.40595626001060003	9	False	6.0	LP	1.0	2.0	0.0	0.0	1.0	2.0	False
